City,Date,AQI,PM2.5,PM10,NO2,SO2,CO
Delhi,2024-12-28,293,259,201,65,33,1
Delhi,2024-12-29,255,102,115,43,9,3
Delhi,2024-12-30,283,118,144,32,30,1
Delhi,2024-12-31,276,191,312,23,7,0
Mumbai,2019-01-01,190,129,182,35,38,2
Mumbai,2019-01-02,212,223,82,68,17,2
Mumbai,2019-01-03,204,233,257,54,28,3
Mumbai,2019-01-04,205,106,263,28,28,0
Mumbai,2019-01-05,221,204,224,84,6,1
Mumbai,2019-01-06,171,97,350,44,36,2
Mumbai,2019-01-07,215,174,208,80,37,2
Mumbai,2019-01-08,187,218,147,47,33,0
Mumbai,2019-01-09,210,248,81,92,24,4
Mumbai,2019-01-10,209,107,370,41,42,0
Mumbai,2019-01-11,221,173,80,31,21,1
Mumbai,2019-01-12,217,153,214,45,34,0
Mumbai,2019-01-13,171,101,206,67,42,1
Mumbai,2019-01-14,170,273,259,76,41,0
Mumbai,2019-01-15,228,196,170,58,21,4
Mumbai,2019-01-16,202,107,184,84,36,3
Mumbai,2019-01-17,177,72,94,46,9,0
Mumbai,2019-01-18,172,122,112,49,39,3
Mumbai,2019-01-19,201,215,234,34,42,0
Mumbai,2019-01-20,228,104,254,80,35,3
Mumbai,2019-01-21,177,287,313,37,13,3
Mumbai,2019-01-22,180,115,167,78,36,2
Mumbai,2019-01-23,196,99,360,32,32,4
Mumbai,2019-01-24,176,69,210,60,9,2
Mumbai,2019-01-25,196,203,339,78,29,3
Mumbai,2019-01-26,170,253,270,48,45,0
Mumbai,2019-01-27,227,234,175,71,10,2
Mumbai,2019-01-28,229,220,253,95,45,0
Mumbai,2019-01-29,226,191,141,23,36,4
Mumbai,2019-01-30,194,260,260,75,25,4
Mumbai,2019-01-31,214,232,318,47,44,3
Mumbai,2019-02-01,167,249,83,68,13,2
Mumbai,2019-02-02,171,126,103,20,18,2
Mumbai,2019-02-03,125,64,355,53,27,4
Mumbai,2019-02-04,161,226,83,54,12,2
Mumbai,2019-02-05,150,189,88,91,47,2
Mumbai,2019-02-06,171,129,202,99,26,4
Mumbai,2019-02-07,131,76,224,50,49,2
Mumbai,2019-02-08,127,285,252,62,28,4
Mumbai,2019-02-09,177,224,139,96,25,4
Mumbai,2019-02-10,133,161,332,52,15,3
Mumbai,2019-02-11,122,178,344,68,33,2
Mumbai,2019-02-12,143,112,191,39,24,0
Mumbai,2019-02-13,153,270,166,45,30,3
Mumbai,2019-02-14,134,95,186,24,47,3
Mumbai,2019-02-15,134,123,356,85,28,3
Mumbai,2019-02-16,173,114,226,70,9,0
Mumbai,2019-02-17,176,252,336,75,29,3
Mumbai,2019-02-18,144,254,265,63,19,0
Mumbai,2019-02-19,121,204,221,89,29,1
Mumbai,2019-02-20,148,105,290,52,34,0
Mumbai,2019-02-21,138,250,274,92,14,0
Mumbai,2019-02-22,161,145,176,79,15,2
Mumbai,2019-02-23,165,260,351,56,6,1
Mumbai,2019-02-24,165,101,372,78,22,1
Mumbai,2019-02-25,172,180,267,87,28,3
Mumbai,2019-02-26,176,187,195,74,9,1
Mumbai,2019-02-27,141,94,210,94,26,1
Mumbai,2019-02-28,142,253,368,44,49,3
Mumbai,2019-03-01,144,255,181,94,24,4
Mumbai,2019-03-02,127,245,261,21,18,4
Mumbai,2019-03-03,164,139,270,54,30,0
Mumbai,2019-03-04,142,191,303,30,40,4
Mumbai,2019-03-05,136,272,190,36,46,2
Mumbai,2019-03-06,170,152,154,36,17,2
Mumbai,2019-03-07,170,144,312,77,37,4
Mumbai,2019-03-08,149,297,89,33,6,0
Mumbai,2019-03-09,157,127,262,84,16,4
Mumbai,2019-03-10,144,234,294,39,36,2
Mumbai,2019-03-11,140,107,256,61,21,0
Mumbai,2019-03-12,171,274,233,36,18,4
Mumbai,2019-03-13,140,91,395,75,41,2
Mumbai,2019-03-14,170,81,95,76,37,0
Mumbai,2019-03-15,140,254,130,89,37,3
Mumbai,2019-03-16,154,176,311,30,9,1
Mumbai,2019-03-17,156,212,266,99,25,2
Mumbai,2019-03-18,171,275,221,76,8,2
Mumbai,2019-03-19,156,125,129,77,26,2
Mumbai,2019-03-20,172,235,395,58,17,0
Mumbai,2019-03-21,150,235,321,81,39,4
Mumbai,2019-03-22,120,129,346,38,27,0
Mumbai,2019-03-23,123,188,157,75,25,2
Mumbai,2019-03-24,177,263,113,42,49,4
Mumbai,2019-03-25,172,224,245,49,38,3
Mumbai,2019-03-26,165,191,333,66,38,3
Mumbai,2019-03-27,133,182,183,21,33,1
Mumbai,2019-03-28,150,146,172,87,8,3
Mumbai,2019-03-29,154,275,280,27,45,0
Mumbai,2019-03-30,173,108,119,31,28,3
Mumbai,2019-03-31,167,292,208,68,37,3
Mumbai,2019-04-01,138,235,248,69,28,2
Mumbai,2019-04-02,130,195,210,93,39,1
Mumbai,2019-04-03,156,225,373,58,48,4
Mumbai,2019-04-04,175,70,269,57,11,2
Mumbai,2019-04-05,160,243,151,52,28,1
Mumbai,2019-04-06,153,127,314,54,15,3
Mumbai,2019-04-07,176,72,275,62,14,0
Mumbai,2019-04-08,174,91,93,86,10,1
Mumbai,2019-04-09,152,85,304,54,14,1
Mumbai,2019-04-10,142,175,110,42,37,4
Mumbai,2019-04-11,134,274,126,56,7,1
Mumbai,2019-04-12,157,161,201,57,44,1
Mumbai,2019-04-13,158,213,129,83,19,0
Mumbai,2019-04-14,122,171,289,69,35,1
Mumbai,2019-04-15,173,196,146,74,35,4
Mumbai,2019-04-16,147,99,267,82,36,2
Mumbai,2019-04-17,179,132,326,34,31,2
Mumbai,2019-04-18,138,199,322,49,20,4
Mumbai,2019-04-19,138,181,88,23,19,3
Mumbai,2019-04-20,136,208,264,67,18,3
Mumbai,2019-04-21,150,155,94,65,34,4
Mumbai,2019-04-22,126,278,234,71,13,0
Mumbai,2019-04-23,167,224,342,42,16,3
Mumbai,2019-04-24,156,258,236,65,26,2
Mumbai,2019-04-25,124,137,378,56,14,1
Mumbai,2019-04-26,136,276,135,85,48,2
Mumbai,2019-04-27,139,263,299,66,44,4
Mumbai,2019-04-28,132,297,113,28,33,4
Mumbai,2019-04-29,164,278,305,83,26,3
Mumbai,2019-04-30,140,193,293,22,36,2
Mumbai,2019-05-01,146,101,134,75,17,3
Mumbai,2019-05-02,172,280,388,88,9,3
Mumbai,2019-05-03,125,265,306,96,30,1
Mumbai,2019-05-04,155,58,125,43,33,3
Mumbai,2019-05-05,166,50,347,25,8,3
Mumbai,2019-05-06,141,73,292,23,9,1
Mumbai,2019-05-07,169,277,357,52,19,2
Mumbai,2019-05-08,165,240,283,49,44,3
Mumbai,2019-05-09,133,160,367,72,26,2
Mumbai,2019-05-10,171,114,140,29,33,0
Mumbai,2019-05-11,175,50,158,93,30,0
Mumbai,2019-05-12,157,188,248,53,33,4
Mumbai,2019-05-13,126,57,142,66,5,2
Mumbai,2019-05-14,166,57,329,48,38,4
Mumbai,2019-05-15,128,213,260,41,15,1
Mumbai,2019-05-16,160,286,324,84,9,4
Mumbai,2019-05-17,168,157,308,72,33,3
Mumbai,2019-05-18,121,188,349,81,36,4
Mumbai,2019-05-19,178,78,327,76,27,4
Mumbai,2019-05-20,153,247,236,69,23,0
Mumbai,2019-05-21,170,122,275,82,39,3
Mumbai,2019-05-22,142,126,384,85,26,3
Mumbai,2019-05-23,139,253,351,23,19,2
Mumbai,2019-05-24,145,200,321,36,16,1
Mumbai,2019-05-25,147,106,355,30,13,2
Mumbai,2019-05-26,178,107,298,39,19,0
Mumbai,2019-05-27,153,134,221,84,20,1
Mumbai,2019-05-28,177,91,246,73,15,3
Mumbai,2019-05-29,143,54,284,85,43,2
Mumbai,2019-05-30,174,166,288,73,34,0
Mumbai,2019-05-31,148,258,218,23,35,4
Mumbai,2019-06-01,124,85,135,23,13,0
Mumbai,2019-06-02,132,202,170,96,10,3
Mumbai,2019-06-03,148,106,196,34,18,3
Mumbai,2019-06-04,156,175,310,24,5,2
Mumbai,2019-06-05,127,198,193,32,26,4
Mumbai,2019-06-06,111,54,162,79,15,1
Mumbai,2019-06-07,153,166,139,31,31,4
Mumbai,2019-06-08,115,69,123,31,49,1
Mumbai,2019-06-09,154,77,311,32,27,1
Mumbai,2019-06-10,105,89,99,33,34,1
Mumbai,2019-06-11,145,107,192,80,22,4
Mumbai,2019-06-12,101,223,369,68,41,3
Mumbai,2019-06-13,107,84,398,36,9,4
Mumbai,2019-06-14,117,121,285,57,15,1
Mumbai,2019-06-15,118,167,207,94,39,0
Mumbai,2019-06-16,111,97,322,82,6,2
Mumbai,2019-06-17,107,50,105,38,14,4
Mumbai,2019-06-18,146,234,109,64,5,0
Mumbai,2019-06-19,140,85,131,63,17,4
Mumbai,2019-06-20,145,213,260,48,48,0
Mumbai,2019-06-21,132,253,381,21,42,2
Mumbai,2019-06-22,117,113,195,68,43,1
Mumbai,2019-06-23,154,63,372,96,27,4
Mumbai,2019-06-24,103,262,241,53,40,1
Mumbai,2019-06-25,136,105,381,28,37,0
Mumbai,2019-06-26,148,214,190,88,26,3
Mumbai,2019-06-27,142,191,160,62,20,1
Mumbai,2019-06-28,157,261,174,20,11,2
Mumbai,2019-06-29,104,199,191,78,30,0
Mumbai,2019-06-30,115,193,385,41,24,3
Mumbai,2019-07-01,144,149,86,82,11,0
Mumbai,2019-07-02,140,132,191,94,5,2
Mumbai,2019-07-03,108,205,287,59,47,3
Mumbai,2019-07-04,139,292,146,62,31,0
Mumbai,2019-07-05,158,212,85,70,42,0
Mumbai,2019-07-06,136,168,132,60,7,0
Mumbai,2019-07-07,105,124,177,64,7,4
Mumbai,2019-07-08,136,262,177,81,19,1
Mumbai,2019-07-09,121,169,125,42,38,4
Mumbai,2019-07-10,112,224,370,80,35,0
Mumbai,2019-07-11,140,258,328,84,43,0
Mumbai,2019-07-12,109,185,365,29,44,3
Mumbai,2019-07-13,146,175,264,37,14,4
Mumbai,2019-07-14,125,64,192,52,46,3
Mumbai,2019-07-15,114,280,174,98,40,2
Mumbai,2019-07-16,130,65,110,48,14,0
Mumbai,2019-07-17,130,57,316,75,13,3
Mumbai,2019-07-18,141,94,154,94,48,4
Mumbai,2019-07-19,116,151,97,30,40,0
Mumbai,2019-07-20,121,181,385,25,30,0
Mumbai,2019-07-21,105,163,328,66,28,2
Mumbai,2019-07-22,130,240,341,80,10,0
Mumbai,2019-07-23,130,91,110,96,26,1
Mumbai,2019-07-24,149,281,129,68,8,1
Mumbai,2019-07-25,132,249,208,60,6,4
Mumbai,2019-07-26,134,133,201,90,23,4
Mumbai,2019-07-27,151,297,349,67,35,1
Mumbai,2019-07-28,143,63,231,46,6,1
Mumbai,2019-07-29,157,130,211,77,5,3
Mumbai,2019-07-30,139,174,154,70,38,2
Mumbai,2019-07-31,158,224,129,85,12,2
Mumbai,2019-08-01,140,50,271,83,18,0
Mumbai,2019-08-02,114,75,313,72,22,1
Mumbai,2019-08-03,124,237,127,47,32,2
Mumbai,2019-08-04,152,130,134,86,6,0
Mumbai,2019-08-05,120,130,303,97,6,3
Mumbai,2019-08-06,146,52,151,85,15,4
Mumbai,2019-08-07,109,127,206,76,49,2
Mumbai,2019-08-08,107,259,358,37,18,0
Mumbai,2019-08-09,142,73,219,83,5,2
Mumbai,2019-08-10,114,202,188,73,29,1
Mumbai,2019-08-11,119,143,239,51,25,3
Mumbai,2019-08-12,110,299,203,93,23,1
Mumbai,2019-08-13,146,64,177,92,21,2
Mumbai,2019-08-14,138,295,236,46,36,0
Mumbai,2019-08-15,120,110,115,21,21,2
Mumbai,2019-08-16,158,86,196,28,6,3
Mumbai,2019-08-17,141,164,117,28,35,1
Mumbai,2019-08-18,106,135,205,59,43,1
Mumbai,2019-08-19,136,295,368,95,35,2
Mumbai,2019-08-20,135,293,315,64,49,3
Mumbai,2019-08-21,151,157,90,37,12,1
Mumbai,2019-08-22,146,88,343,69,19,3
Mumbai,2019-08-23,156,106,128,29,12,2
Mumbai,2019-08-24,103,88,340,33,38,1
Mumbai,2019-08-25,155,149,200,50,13,0
Mumbai,2019-08-26,149,105,335,54,19,1
Mumbai,2019-08-27,137,151,161,91,19,1
Mumbai,2019-08-28,138,257,278,60,42,0
Mumbai,2019-08-29,106,67,309,95,28,3
Mumbai,2019-08-30,159,257,187,84,20,3
Mumbai,2019-08-31,134,242,97,50,37,3
Mumbai,2019-09-01,128,66,381,40,32,1
Mumbai,2019-09-02,176,208,289,51,37,1
Mumbai,2019-09-03,133,171,337,88,41,0
Mumbai,2019-09-04,127,204,249,23,7,1
Mumbai,2019-09-05,122,280,360,76,49,3
Mumbai,2019-09-06,136,132,194,32,49,3
Mumbai,2019-09-07,120,121,108,93,31,4
Mumbai,2019-09-08,153,157,269,79,31,1
Mumbai,2019-09-09,132,76,84,84,44,0
Mumbai,2019-09-10,131,99,181,93,44,0
Mumbai,2019-09-11,152,137,191,55,45,4
Mumbai,2019-09-12,166,188,224,60,30,1
Mumbai,2019-09-13,161,115,207,43,41,1
Mumbai,2019-09-14,171,209,234,89,11,2
Mumbai,2019-09-15,124,176,162,96,13,2
Mumbai,2019-09-16,124,220,164,95,32,0
Mumbai,2019-09-17,139,134,356,31,48,1
Mumbai,2019-09-18,166,76,105,97,39,0
Mumbai,2019-09-19,145,296,201,39,41,0
Mumbai,2019-09-20,127,58,391,73,37,1
Mumbai,2019-09-21,171,60,98,91,20,2
Mumbai,2019-09-22,120,111,321,65,10,1
Mumbai,2019-09-23,130,56,301,50,39,4
Mumbai,2019-09-24,178,210,130,53,42,0
Mumbai,2019-09-25,141,92,280,84,36,0
Mumbai,2019-09-26,155,231,153,53,45,3
Mumbai,2019-09-27,127,194,390,68,13,2
Mumbai,2019-09-28,151,237,144,40,15,4
Mumbai,2019-09-29,151,236,397,52,49,0
Mumbai,2019-09-30,168,202,309,65,11,0
Mumbai,2019-10-01,162,196,341,62,16,0
Mumbai,2019-10-02,153,56,117,70,39,0
Mumbai,2019-10-03,130,142,140,24,45,0
Mumbai,2019-10-04,175,255,299,27,24,0
Mumbai,2019-10-05,150,104,239,38,10,0
Mumbai,2019-10-06,168,253,200,83,42,2
Mumbai,2019-10-07,171,108,213,25,8,4
Mumbai,2019-10-08,148,119,251,64,24,0
Mumbai,2019-10-09,147,220,295,86,36,4
Mumbai,2019-10-10,167,182,392,55,9,3
Mumbai,2019-10-11,142,253,147,87,41,2
Mumbai,2019-10-12,177,284,299,39,40,2
Mumbai,2019-10-13,126,280,86,77,18,2
Mumbai,2019-10-14,163,283,180,26,9,4
Mumbai,2019-10-15,145,79,173,20,46,3
Mumbai,2019-10-16,162,234,162,65,8,2
Mumbai,2019-10-17,149,265,296,54,44,0
Mumbai,2019-10-18,126,50,329,65,24,3
Mumbai,2019-10-19,167,63,82,32,14,3
Mumbai,2019-10-20,165,192,155,24,44,4
Mumbai,2019-10-21,170,104,185,43,35,4
Mumbai,2019-10-22,158,256,385,51,12,0
Mumbai,2019-10-23,160,235,229,38,23,3
Mumbai,2019-10-24,121,133,273,34,48,3
Mumbai,2019-10-25,159,280,166,63,11,0
Mumbai,2019-10-26,168,104,395,46,22,2
Mumbai,2019-10-27,160,94,137,43,45,4
Mumbai,2019-10-28,146,200,271,57,9,4
Mumbai,2019-10-29,176,117,301,98,17,2
Mumbai,2019-10-30,170,240,94,78,47,3
Mumbai,2019-10-31,155,116,358,22,48,3
Mumbai,2019-11-01,176,251,327,83,22,1
Mumbai,2019-11-02,223,204,264,82,9,0
Mumbai,2019-11-03,186,207,258,51,39,2
Mumbai,2019-11-04,216,54,281,37,46,1
Mumbai,2019-11-05,187,78,320,99,44,1
Mumbai,2019-11-06,217,156,124,92,16,0
Mumbai,2019-11-07,222,168,153,92,40,4
Mumbai,2019-11-08,219,181,291,61,42,1
Mumbai,2019-11-09,207,279,211,56,8,2
Mumbai,2019-11-10,189,257,104,70,32,0
Mumbai,2019-11-11,184,87,283,20,7,3
Mumbai,2019-11-12,226,197,271,58,33,2
Mumbai,2019-11-13,221,259,397,20,31,4
Mumbai,2019-11-14,182,64,185,58,19,4
Mumbai,2019-11-15,223,293,250,94,14,3
Mumbai,2019-11-16,198,296,92,34,36,1
Mumbai,2019-11-17,179,286,125,94,9,1
Mumbai,2019-11-18,229,182,81,77,36,4
Mumbai,2019-11-19,194,60,147,72,14,0
Mumbai,2019-11-20,224,258,333,85,5,3
Mumbai,2019-11-21,187,282,260,59,18,0
Mumbai,2019-11-22,203,69,186,73,27,1
Mumbai,2019-11-23,191,108,107,81,39,2
Mumbai,2019-11-24,170,76,177,91,11,2
Mumbai,2019-11-25,224,166,130,80,34,3
Mumbai,2019-11-26,170,242,383,54,9,2
Mumbai,2019-11-27,195,210,216,36,42,3
Mumbai,2019-11-28,171,192,272,61,31,0
Mumbai,2019-11-29,205,253,112,79,12,3
Mumbai,2019-11-30,225,187,102,41,27,1
Mumbai,2019-12-01,176,246,334,39,39,1
Mumbai,2019-12-02,205,145,231,78,23,3
Mumbai,2019-12-03,223,266,339,23,21,0
Mumbai,2019-12-04,198,115,226,82,12,4
Mumbai,2019-12-05,225,199,81,23,8,0
Mumbai,2019-12-06,182,87,172,71,9,1
Mumbai,2019-12-07,183,214,268,87,39,1
Mumbai,2019-12-08,182,106,280,70,18,1
Mumbai,2019-12-09,190,221,141,92,17,2
Mumbai,2019-12-10,219,249,163,54,20,3
Mumbai,2019-12-11,212,68,218,66,37,0
Mumbai,2019-12-12,174,240,251,53,10,2
Mumbai,2019-12-13,185,110,172,35,42,2
Mumbai,2019-12-14,215,144,248,73,44,0
Mumbai,2019-12-15,175,70,308,85,17,2
Mumbai,2019-12-16,185,73,136,30,28,0
Mumbai,2019-12-17,193,157,331,93,5,0
Mumbai,2019-12-18,220,149,389,84,10,3
Mumbai,2019-12-19,207,115,153,75,35,0
Mumbai,2019-12-20,223,64,198,45,46,4
Mumbai,2019-12-21,211,201,281,39,9,3
Mumbai,2019-12-22,220,105,85,46,15,2
Mumbai,2019-12-23,205,184,196,86,45,1
Mumbai,2019-12-24,196,234,347,45,21,1
Mumbai,2019-12-25,225,296,284,49,49,3
Mumbai,2019-12-26,178,201,180,48,32,3
Mumbai,2019-12-27,207,219,352,74,6,2
Mumbai,2019-12-28,189,83,223,38,29,3
Mumbai,2019-12-29,215,281,135,46,29,4
Mumbai,2019-12-30,224,262,353,54,37,1
Mumbai,2019-12-31,197,61,266,55,14,2
Mumbai,2020-01-01,180,143,96,83,11,2
Mumbai,2020-01-02,202,128,192,36,22,1
Mumbai,2020-01-03,177,129,384,22,14,1
Mumbai,2020-01-04,171,97,123,56,43,0
Mumbai,2020-01-05,201,83,183,30,46,0
Mumbai,2020-01-06,188,200,326,73,25,2
Mumbai,2020-01-07,214,206,280,61,23,4
Mumbai,2020-01-08,202,161,207,79,49,0
Mumbai,2020-01-09,190,216,343,46,20,3
Mumbai,2020-01-10,191,69,183,41,34,4
Mumbai,2020-01-11,220,110,260,80,6,1
Mumbai,2020-01-12,173,109,393,47,8,0
Mumbai,2020-01-13,206,242,303,46,37,4
Mumbai,2020-01-14,219,155,188,51,43,0
Mumbai,2020-01-15,215,122,333,29,43,0
Mumbai,2020-01-16,176,249,188,49,29,3
Mumbai,2020-01-17,171,138,286,81,16,3
Mumbai,2020-01-18,204,54,384,29,44,4
Mumbai,2020-01-19,212,187,271,43,46,2
Mumbai,2020-01-20,185,69,368,71,23,1
Mumbai,2020-01-21,229,155,230,39,19,1
Mumbai,2020-01-22,200,61,127,72,18,4
Mumbai,2020-01-23,228,250,251,90,41,3
Mumbai,2020-01-24,218,231,308,28,5,4
Mumbai,2020-01-25,218,266,397,67,21,2
Mumbai,2020-01-26,172,55,111,29,41,2
Mumbai,2020-01-27,189,112,379,91,46,1
Mumbai,2020-01-28,205,157,220,35,24,2
Mumbai,2020-01-29,221,223,344,33,33,2
Mumbai,2020-01-30,194,201,225,95,32,1
Mumbai,2020-01-31,196,112,321,45,40,0
Mumbai,2020-02-01,158,81,205,68,18,2
Mumbai,2020-02-02,126,237,331,61,24,2
Mumbai,2020-02-03,175,221,322,87,30,2
Mumbai,2020-02-04,133,214,294,23,37,2
Mumbai,2020-02-05,135,272,333,80,26,2
Mumbai,2020-02-06,141,166,322,61,35,0
Mumbai,2020-02-07,136,141,383,63,37,0
Mumbai,2020-02-08,132,288,385,55,9,3
Mumbai,2020-02-09,164,176,89,59,36,4
Mumbai,2020-02-10,131,291,375,36,39,4
Mumbai,2020-02-11,149,201,256,80,41,1
Mumbai,2020-02-12,130,246,323,81,14,4
Mumbai,2020-02-13,121,257,106,46,12,4
Mumbai,2020-02-14,168,71,116,27,12,0
Mumbai,2020-02-15,131,225,228,79,17,0
Mumbai,2020-02-16,121,170,137,99,40,0
Mumbai,2020-02-17,129,187,252,87,19,1
Mumbai,2020-02-18,142,229,101,23,45,2
Mumbai,2020-02-19,154,227,130,73,45,2
Mumbai,2020-02-20,167,126,138,22,26,0
Mumbai,2020-02-21,127,97,291,49,38,4
Mumbai,2020-02-22,129,183,149,97,35,1
Mumbai,2020-02-23,174,297,279,43,39,2
Mumbai,2020-02-24,178,233,129,82,39,0
Mumbai,2020-02-25,166,91,292,45,12,2
Mumbai,2020-02-26,132,180,143,49,34,0
Mumbai,2020-02-27,164,167,197,76,9,2
Mumbai,2020-02-28,142,99,134,93,42,0
Mumbai,2020-02-29,170,154,396,36,40,3
Mumbai,2020-03-01,145,290,386,83,11,2
Mumbai,2020-03-02,173,224,288,67,45,0
Mumbai,2020-03-03,138,297,393,84,17,0
Mumbai,2020-03-04,140,63,332,82,44,0
Mumbai,2020-03-05,178,227,162,72,14,0
Mumbai,2020-03-06,138,105,305,52,22,0
Mumbai,2020-03-07,132,242,336,88,36,1
Mumbai,2020-03-08,123,213,327,47,40,1
Mumbai,2020-03-09,172,133,197,55,41,3
Mumbai,2020-03-10,155,154,374,96,46,3
Mumbai,2020-03-11,178,186,313,92,24,3
Mumbai,2020-03-12,163,292,139,57,35,3
Mumbai,2020-03-13,161,61,331,28,20,4
Mumbai,2020-03-14,124,90,264,86,39,0
Mumbai,2020-03-15,128,153,130,59,15,1
Mumbai,2020-03-16,140,146,372,77,17,2
Mumbai,2020-03-17,133,132,290,74,36,1
Mumbai,2020-03-18,176,215,87,58,13,1
Mumbai,2020-03-19,157,297,113,95,15,3
Mumbai,2020-03-20,147,159,156,79,30,0
Mumbai,2020-03-21,140,261,314,40,41,3
Mumbai,2020-03-22,126,167,179,97,23,4
Mumbai,2020-03-23,159,95,288,42,47,0
Mumbai,2020-03-24,178,291,329,75,49,2
Mumbai,2020-03-25,123,245,187,20,14,2
Mumbai,2020-03-26,151,288,265,54,44,1
Mumbai,2020-03-27,129,265,336,87,46,4
Mumbai,2020-03-28,151,65,330,66,29,3
Mumbai,2020-03-29,144,160,134,63,12,4
Mumbai,2020-03-30,155,101,164,57,6,2
Mumbai,2020-03-31,156,288,126,64,32,0
Mumbai,2020-04-01,125,209,136,97,36,3
Mumbai,2020-04-02,159,230,210,85,32,2
Mumbai,2020-04-03,139,288,235,82,13,2
Mumbai,2020-04-04,124,180,265,24,38,2
Mumbai,2020-04-05,146,261,153,93,7,2
Mumbai,2020-04-06,174,82,234,37,8,0
Mumbai,2020-04-07,167,251,80,90,14,4
Mumbai,2020-04-08,155,106,303,91,20,2
Mumbai,2020-04-09,179,61,234,69,18,4
Mumbai,2020-04-10,167,240,282,37,42,3
Mumbai,2020-04-11,159,75,397,60,23,3
Mumbai,2020-04-12,133,271,109,55,26,3
Mumbai,2020-04-13,123,299,136,53,11,1
Mumbai,2020-04-14,159,116,192,26,6,4
Mumbai,2020-04-15,178,238,193,42,43,2
Mumbai,2020-04-16,147,189,331,71,28,1
Mumbai,2020-04-17,133,158,181,71,21,0
Mumbai,2020-04-18,131,124,216,37,45,3
Mumbai,2020-04-19,157,58,202,98,42,4
Mumbai,2020-04-20,123,200,194,97,19,1
Mumbai,2020-04-21,177,129,104,84,34,0
Mumbai,2020-04-22,166,222,311,31,41,2
Mumbai,2020-04-23,166,138,227,54,36,3
Mumbai,2020-04-24,120,240,252,85,40,1
Mumbai,2020-04-25,156,171,362,61,24,0
Mumbai,2020-04-26,124,248,351,82,49,4
Mumbai,2020-04-27,152,240,338,35,43,0
Mumbai,2020-04-28,158,220,92,22,34,2
Mumbai,2020-04-29,126,274,316,98,14,3
Mumbai,2020-04-30,128,179,306,42,5,2
Mumbai,2020-05-01,165,193,166,38,7,1
Mumbai,2020-05-02,138,137,117,83,7,4
Mumbai,2020-05-03,173,90,354,56,31,1
Mumbai,2020-05-04,126,221,86,66,39,0
Mumbai,2020-05-05,124,179,321,68,29,1
Mumbai,2020-05-06,139,154,187,62,7,2
Mumbai,2020-05-07,137,176,203,97,25,1
Mumbai,2020-05-08,144,147,138,49,20,4
Mumbai,2020-05-09,135,71,246,26,30,1
Mumbai,2020-05-10,149,298,163,53,13,0
Mumbai,2020-05-11,129,59,219,74,20,0
Mumbai,2020-05-12,146,195,310,89,14,2
Mumbai,2020-05-13,131,164,320,26,41,4
Mumbai,2020-05-14,172,53,199,96,27,1
Mumbai,2020-05-15,168,160,377,41,46,1
Mumbai,2020-05-16,172,178,326,29,43,4
Mumbai,2020-05-17,136,271,216,45,28,3
Mumbai,2020-05-18,126,181,206,65,12,3
Mumbai,2020-05-19,131,108,123,41,32,2
Mumbai,2020-05-20,164,196,112,99,8,0
Mumbai,2020-05-21,130,252,310,59,39,1
Mumbai,2020-05-22,120,240,317,84,27,3
Mumbai,2020-05-23,122,280,261,32,14,3
Mumbai,2020-05-24,162,165,176,77,40,0
Mumbai,2020-05-25,147,58,89,89,15,3
Mumbai,2020-05-26,160,237,383,82,36,4
Mumbai,2020-05-27,125,287,172,40,7,0
Mumbai,2020-05-28,126,289,390,97,30,0
Mumbai,2020-05-29,165,96,257,35,33,1
Mumbai,2020-05-30,132,254,126,48,42,2
Mumbai,2020-05-31,145,84,399,87,10,2
Mumbai,2020-06-01,149,103,349,42,17,3
Mumbai,2020-06-02,101,293,154,60,40,2
Mumbai,2020-06-03,107,109,91,93,47,2
Mumbai,2020-06-04,110,149,344,84,27,4
Mumbai,2020-06-05,154,205,351,64,13,0
Mumbai,2020-06-06,100,185,381,41,36,1
Mumbai,2020-06-07,148,145,390,26,8,1
Mumbai,2020-06-08,113,81,250,76,9,2
Mumbai,2020-06-09,120,104,345,63,48,3
Mumbai,2020-06-10,141,94,102,58,17,0
Mumbai,2020-06-11,147,151,95,81,46,2
Mumbai,2020-06-12,149,116,160,56,49,3
Mumbai,2020-06-13,159,196,217,27,18,2
Mumbai,2020-06-14,108,72,202,24,37,2
Mumbai,2020-06-15,130,251,156,97,25,2
Mumbai,2020-06-16,153,187,290,58,21,3
Mumbai,2020-06-17,139,256,306,87,44,0
Mumbai,2020-06-18,126,260,162,78,49,1
Mumbai,2020-06-19,106,178,331,64,6,0
Mumbai,2020-06-20,156,266,271,38,26,3
Mumbai,2020-06-21,157,120,303,78,16,4
Mumbai,2020-06-22,129,182,340,43,25,3
Mumbai,2020-06-23,154,77,124,72,39,3
Mumbai,2020-06-24,124,245,370,60,48,1
Mumbai,2020-06-25,135,251,206,72,42,3
Mumbai,2020-06-26,128,137,298,64,34,2
Mumbai,2020-06-27,102,70,399,93,8,3
Mumbai,2020-06-28,136,62,115,93,42,2
Mumbai,2020-06-29,123,285,348,37,30,2
Mumbai,2020-06-30,137,155,99,55,20,3
Mumbai,2020-07-01,156,180,329,51,22,1
Mumbai,2020-07-02,108,197,234,72,32,0
Mumbai,2020-07-03,143,222,219,87,21,0
Mumbai,2020-07-04,122,293,82,78,13,1
Mumbai,2020-07-05,147,250,138,71,9,4
Mumbai,2020-07-06,110,72,350,26,12,4
Mumbai,2020-07-07,116,212,227,44,47,2
